user_id,tweet_id,tweet_text,class
user1137,e8c5a2ae21c1,"Comiendo en un lunes ligero !
#Mexico #Comelones  #ChefHerrera",control
user1138,904c36256b31,Estar comiendo tomates cherris y reírte es todo un peligro.,control
user1139,6be8de48cd15,@mariajose_ro JAJAJA Majo no sufras  sí hueles la comida por 10 minutos se te quita el hambre,anorexia
user1140,b4fad2ef3d6b,"Al mal sueño, buen desayuno!!!
A por el miércoles  #realfooding",control
user1141,276be01ea866,"Extraño a las princesas 

 #proana",anorexia
user1142,6580f1f4dda4,Creo que tengo vigorexia.,anorexia
user1143,abc615f89736,"Si le fallo a Ana, mía me salvara",anorexia
user1144,21f35c39afff,"Y ayer también me dio tiempo a preparar pan de espelta. Esta vez, en bolsa. Lo tradicional también se lleva. #pandeespelta #pan #bread #espelta  #comidacasera #pancasero en… https://www.instagram.com/p/BtjliGSgpiw/?utm_source=ig_twitter_share&igshid=i96pc8jnpbg4 …",control
user1145,061668cab7df,"acabo de vomitar más lagrimas que comida 
  #proana #promia #bulimia #bulimianervosa #bulimicgirl #bulimic #anorexia #anorexic #anorexiaeetclub",anorexia
user1146,90977e63fe24,No hay frase que más me reviente los ovarios que... “Pero si tu eres guapa de cara”. Gracias por decirme que mi cuerpo es asqueroso. #ana #mia #proana #promia #bebulimic #beanorexic #anorex  #princesas,anorexia
user1147,c6b67cf75a1e,"no ala comida 
si ala delgadez",anorexia
user1148,77caf34a4925,"Lo mejor para un día frío como hoy es disfrutar de un buen caldo calentito. Ven al #mercadodelapaz y prueba el delicioso @caldococ Encuéntralo en @LaBoulette_ y en Amazon Prime Now ¡No te lo pierdas!
#degustacion #venatumercado #caldo #bonebroth #consome  #comidacasera",control
user1149,fcd8ab76dc5b,"¿Invitados que no quieren pescado? Conquístales con este plato.
#cocinandoparamiscachorritos #merluzarellena  http://blgs.co/V8CB8r",control
user1150,7ed89da0ac1d,"Cada vez estoy engordando más 
 #fat #lunesintratables",anorexia
user1151,52b32c5ee352,Sé sigue hasta quemar todo lo que comí y no pude vomitar #ana #mia #bulimia #anorexia #proana #promia,anorexia
user1152,dab7e05767ef,Ya e bajado casi 8 kilos gracias a  sin ellas no hubiera podido tengo que tener voluntad para seguir bajando mas...,anorexia
user1153,6c7d6b8be4fb,Nada peor que comerte 5 panes,anorexia
user1154,f89e9abd7303,"Hoy me siento mas gorda, mas cansada y mas deprimida que nunca. Todo apesar de que llevo un kilo menos. Logica?",anorexia
user1155,970046cdcf03,"Cuando la alimentación y los hábitos saludables son piedra angular dla salud dlos adolescentes...
Es fundamental profundizar en el tema a todos los niveles
Redoblar esfuerzos en educar a los chavales y sobre todo a los padres/madres/entrenadores

Obeso NO es fuerte",control
user1156,55d778be99c1,"En qué consiste la dieta paleo https://buff.ly/2H2oqTG 

#paleo #paleodiet #dieta #nutricion",control
user1157,80fdda51a089,"Lomo Salteado #lowcarb

en este plata sólo la cebolla es lo que es:

- el lomo no es lomo
- el arroz no es arroz (coliflor)
- las papas fritas no son papas (zapallo italiano)

también puede llamarse
 lomo salteado fake

@MetodoGrez #keto #LCHF #paleo",control
user1158,5fdc351eaa4a,Ya no quiero ser gorda   #goals #thinspiration #proana,anorexia
user1159,0f7b269bb0e1,"Acabo de descubrir que masticar canela te quita cabrón el craving por lo dulce, el pan y, en general, por comer lo que no debes. De nada, amikas.  #blessed",anorexia
user1160,dc2b7fe19ba0,"Y esta noche ¿qué?...¿carne, pescado, verduras?...
Si no quieres caer en la misma rutina, prepara una guarnición alternativa: #patatas a la mantequilla.Fácil, fácil y ¡rico, rico!  ¡Haz la prueba! Te dejamos la receta https://www.directoalpaladar.com/recetas-de-salsas-y-guarniciones/receta-de-patatas-a-la-mantequilla …
#LasRecetasDeHijolusa",control
user1161,1954f82726b5,"Hoy solo tomare cafe sin azucar y agua todo el dia, hoy es viernes de ayuno.",anorexia
user1162,de0d9694066d,"Dulce y suave!
Para merendar? O de postre, porqué no!
100% casera! 
100% golosa!
#CaféÁgora #leonesp #burguer  #slowfood #healthy #menu #gourmet #carrotcake",control
user1163,428a0ad680dc,#antojo que mierda mañana me va a tocar pasar todo el día con lax.  #quieroserflaca #depression,anorexia
user1164,5b713c85cbe3,"Viendo el partido con mucha comida a mi alrededor , soy fuerte al no comer nada , me da ascoooo todo !! #yopuedo #soyfuerte  #mivida",anorexia
user1165,0beb27ecae74,"Esta diarrea de 4 dias me ha quitado 2 kilos de ensima... Si logro mantenerla mas, lograre llegar a mi peso ideal en 12 dias :D",anorexia
user1166,dc0427013a97,Según q cuerpo consumimos entre 1500 y 2500 kcal diarias. Lo ideal es q normalmente en esas kcal q necesitamos estén ls alimentos más nutritivos y saludables posibles. No tiene sentido q ocupemos la gran parte de nuestras kcal diarias en bolleria industrial por ejemplo.,control
user1167,978e54bd499d,"El único fruto del amor... es el aguacate
Los alimentos andaluces BIO te esperan en Biofach (Nuremberg, Alemania) de la mano de Extenda.

Be Bio. Be healthy. Be real. Be Sur. 
… https://www.instagram.com/p/Bt8I8rlnqaD/?utm_source=ig_twitter_share&igshid=1q7pp3j6744cl …",control
user1168,9360809ab8bb,"Bonitos recuerdos con @telemundohou y las texanscheerleaders Video completo en mi bio  #htown #boxing  #nfl #nflcheerleaders #houstontx #texans @ Houston, Texas https://www.instagram.com/p/BvQIjzmhZrc/?utm_source=ig_twitter_share&igshid=14exqoz3y1nkq …",control
user1169,29d3ceb03c24,"Comí como una gorda, no lo puedo creer... Me siento mal y quiero llorar, porque me odio y no puedo creer que no sea capaz de hacer las cosas bien aunque sea una vez en la vida #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia
user1170,5837253a47e1,Muero de hambre  pero no sedere,anorexia
user1171,5e6e4dd68f8e,"Dejé a Ana y a Mia hace muchos años, pero cuando estoy estresada o frustrada vuelven a aparecer cualquiera de las dos, valen verga esas dos  #vvlv",anorexia
user1172,4951b5356332,Aunque no lo he podido grabar si he sacado fotos y en cuanto esté #horneado subiré la receta al blog para enseñaros como hago yo el #pollorelleno y está #delicioso #recetasnavideñas #recetas #comerecociñartodoeempezar #pollo #chiken #requetedelicioso,control
user1173,e90bc2aeca6a,A ver  quiero bajar 20kg en una semana coml vergaa de le hago pa dejar de tragar?,anorexia
user1174,d33f6ca623c9,Qué difícil es comer. Me quedaré aquí a sobrevivir de lo que queda en este vaso de agua.  #TipsdeNutricion,anorexia
user1175,b73351cf2db0,"El placer de la vida, comer rico y no engordar.
.
Cuida tu salud, cuida tu mente y cuida la única casa donde vives realmente.
#comida #sana #variado #arroz #rico  #healthyfood… https://www.instagram.com/p/BqX2dBinZ2Q/?utm_source=ig_twitter_share&igshid=64kzo5slza07 …",control
user1176,fe6a3ae5850a,Tarde o temprano aprenderás q nada es todo y todo es nada...#depression  #youandmi #Ana #mia #kute,anorexia
user1177,98197a61396d,Lindo día para todos @dandydcuba @PRCFest @michaeljackson #instadaily #travel #life #cute  #nature #beauty #girl #fun #photo #amazing #likeforlike #instalike  #Selfie #smile #me #lifestyle #model #follow4follow #music #friends #motivation #like #food #inspiration #Repost,control
user1178,8bfaccc214ab,"Todo lo que me nutre, me destruye.",anorexia
user1179,220b11d13d2b,"Princesa que se respeta ayuna 8 horas diarias (se puede contar las horas en las que duermes) 
#proAna  
Pendejas",anorexia
user1180,b6d03924ba0b,"Cuando estas bien hidratado, tu cuerpo es más eficiente para quemar calorías.  #nutricion  #perderpeso #adelgazar",control
user1181,736feacb8529,"Yo en realidad no existo, solo soy un personaje creado por la sociedad, fabricado a base de verdades a medias, de mentiras bonitas, en busca de un sueño tan absurdo como inalcanzable. Y así como yo no existo, tú tampoco, la autenticidad es un espejismo.
#ana #mia  #ayuno",anorexia
user1182,63bd192a64ac,Ellas son tan hermosas   #Thinspo #Thinspiration,anorexia
user1183,a018de56e4ff,"Mi snack de hoy  pan de @lasastreriadelpan de cacahuate  con una cucharada de mantequilla de cacahuate  sin azúcar, 3 almendras y linaza para decorar, una delicia  alto en grasas saludables y mega saciante    ing #desayuno #comida #cen…",control
user1184,3c489f7a1727,"Esta enfermedad es una lucha diaria, que no termina nunca. Cansada pero nunca voy a dejar de pelearla",anorexia
user1185,343b58bc3576,Sabes que te has hecho mayor cuando cenas kale y espinacas,control
user1186,0a1858d19fd9,"#quieroser perfecta 
 rumbo a la perfección.",anorexia
user1187,74a0ce922ae9,"La “pastilla mágica” se llama sudor y trabajo duro! 

#imagenfit #estilodevidasaludable #elmejorcuerpodetuvida #lametaesparasiempre #fitisin #fitspiration … https://www.instagram.com/imagen_fit/p/BvRtw_8B5PY/?utm_source=ig_twitter_share&igshid=b7pjafln2hq4 …",control
user1188,774dd23b47b9,Las ensaladas pueden llenar y ayudará a resistir más las comidas.  #nutricion  #perderpeso #adelgazar,control
user1189,127d63cf7d0f,Demasiada gordura para 43kg de carne,anorexia
user1190,6bb3c48e88f4,"Fitness: El mejor aliado para tu cuerpo y tu mente 
http://goo.gl/jCwpNN   #coaching por @nessitafitness",control
user1191,04b013396332,"Busco excusas para no afrontar lo que tanto miedo me da afrontar:
COMER!!

#anorexia #bulimia  http://ow.ly/FeQnp",anorexia
user1192,77736818b602,"Tengo hambre y ya almorcé, el hambre es fealdad dejando tu cuerpo y belleza entrando en ti",anorexia
user1193,18e4ddc26970,"Prinzzz que se respeta no lee. Despues se llena de conocimientos y, osea, SE LLENA. «LLE-NA» = Gorda y «Gorda» = asco y no. #ana",anorexia
user1194,917c638a503b,Asi que solo tendre que matarme haciendo ejercicio ... por lo menos quiero pesar 53 kilos para diciembre #nomasgorda,anorexia
user1195,6edf7f9db879,"Si hablamos de #comida rápida y sana las ensaladas son nuestras mejores aliadas. La #ensalada de hoy es muy fácil de preparar y está deliciosa.
http://aligerando.com/recipes/ensalada-de-pera-y-queso-brie/ … #Pera #QuesoBrie #Queso #Nueces #Arándanos #HealthyFood   #Recipe #Realfooding #SinGluten #GlutenFree",control
user1196,7235bdb66875,Ojalá Yo Tuviera Este Cuerpo!!,anorexia
user1197,1fc5aac52774,"Verano, la época negra de los trastornos alimenticios ¿Necesitas ayuda? http://ow.ly/AYV0q  #anorexia #bulimia",control
user1198,e1bddb1f8bb3,Yo creo que es hora de llamar a mis amigas dedo índice y dedo medio #zikezi  #obesa,anorexia
user1199,2952ad58922b,"- Equilibrio
- Propiocepcion
- Destrezas
- Agilidad
- Diversión

¿Quien se atreve?
-
#fisioterapia  #instaphysio #performbetter #ejercicio #kine #workout #deporte… https://www.instagram.com/p/BvWwpnOH1_r/?utm_source=ig_twitter_share&igshid=1e41gby92aegb …",control
user1200,a8070037072e,"¿Quieres adelgazar? Aqui un truco. Deja las Idioteces, Haz puto ejercicio, come mas sano, menos mierda y dejad de lloriquear",control
user1201,e83872889994,Receta de galletas Matcha,control
user1202,36ffd3746c86,"No llegue a quemar todo lo que comi, pero que podía esperar de mí #ana #mia #bulimia #anorexia #proana #promia",anorexia
user1203,8e7a8166f4c0,"Después de tantos días de postres y dulces , me podía el cuerpo una merienda sana y super rica 
.
.
.
.
.
.
.
  #merienda #snake https://www.instagram.com/p/Br5ZEOBnt0O/?utm_source=ig_twitter_share&igshid=bbp1o8atxrlv …",control
user1204,f0d5094b0dc6,Hoy te voy a mostrar cuatro simples ejercicios para que sumes en tus entrenamientos en  casa Divertite! #mujeresfuertesnuncaflacas #gym #workoutvideo #funcional  #fitgirls… https://www.instagram.com/p/BvSZ8InH2Dt/?utm_source=ig_twitter_share&igshid=7ca35g9dliun …,control
user1205,89b3d54ad570,"Sabemos que todo lo que te propongas lo puedes lograr, sólo necesitas motivación y con un conjunto de #GigiSport tendrás las motivación suficiente para avanzar cada vez más.
#Crossfit  #VidaFit #Zumba #Top #SanCristóbal #Venezuela #Cúcuta #Colombia #19Mar",control
user1206,adb20c0be3d5,"#SuicideGirls    #suicideroom 
Todo lo q haría por un cuerpo perfecto,aun sigo en la pelea y no me rendire !.",anorexia
user1207,cf7fd429580a,Aguanté sin comer !!!!!!!! C:,anorexia
user1208,e18d48e79c06,Esa es la última moda en Corea.,anorexia
user1209,e87f77d1d0b2,: El Congreso pide luchar contra las web a favor de la #bulimia y la #anorexia. http://ow.ly/TF3Yd,control
user1210,ecda8d14fb9a,"Todos con Alejandra Navarro la señora de la montaña 
Clínica de Rehabilitación Santa Lucía apoyando el deporte
#correr #running #run #runner #runners    #trailrunning #corredor… https://www.instagram.com/p/BvKBq_mjKPV/?utm_source=ig_twitter_share&igshid=1ufd2tkgf5993 …",control
user1211,7940f3a00a5d,Pues ya tengo otra más en mi lista de la semana #healthy #ensaladas  #saludable #nutricion #blogaml #iamlsport,control
user1212,ee2f99c1f0e3,Gordas que tienen cuentas en Instagram y suben solo fotos tomando agua con el hashtag .,anorexia
user1213,fdc411272416,"Así no nos preocupamos por la etiqueta nutricional 

#comerlimpio #comersaludable #comersano #healthy   #nutricion #perdergrasa https://www.instagram.com/p/BqTabbOhhtK/?utm_source=ig_twitter_share&igshid=1j6l0n0dabp3c …",control
user1214,6fdd8c5a62c8,"Quererme? Ja si cada ves que me veo en el espejo soy una maldita gorda, todos te dicen 'estas mas flaca' pero la única verdad es que estas echa una maldita gorda repugnante que no puede mantener la maldita boca serrada

#gordabulimica
#malditacerda",anorexia
user1215,806a15536339,"Desearía nacer otra vez para hacer las cosas bien, bien con mí familia, bien con las personas, bien con mí peso, bien con todo #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia
user1216,5146e3469f31,Una vomitada más y estoy en mi peso ideal,anorexia
user1217,b528883bb110,Te animas?? A qué estás esperando para escríbirnos  a consulta@anamatedietista.com  coreeeee que te estamos esperando  #alimentacionsaludable #nutricion #salud … https://www.instagram.com/p/BoQ4IhHgi2N/?utm_source=ig_twitter_share&igshid=7vjycsa6u8ju …,control
user1218,c565c657bba2,Peso 48 kilos y quisiera pesar poquito menos,anorexia
user1219,6ba5a8af086f,"&& Sin Darme cuenta  Ya me están controlando, Ahora me Obligan a mentirles a las personas que más quiero. 
#ImSorry",anorexia
user1220,1e051080c2a4,Ejercicios de lumbares para quemar grasa,control
user1221,c34ad6b609e4,"Tienes que mantener el secreto porque sabes que, en el fondo, si le dijeses a alguien, te tacharía de loca.

#SweetAna",anorexia
user1222,2b6cdcd355af,El #hambre feroz es uno de los efectos secundarios al ver nuestros #platos...  #calamar #sano,control
user1223,c02c6897c4c7,Clorofilla para adelgazar ¿funciona? | usos y remedios caseros https://youtu.be/osXJx7VhuTg  #adelgazar  #remedioscaseros #remediosnaturales #salud #belleza #metabolismo #gym,control
user1224,c11270523a1b,"Buen día! El que no se levanta pierde 

#breakfastclean #nutricion #yogurth #yogurt #eatclean #comerlimpio #saludable #perdergrasa #perderpeso #comerconciente  #healthy https://www.instagram.com/p/BoEW2cJgAGO/?utm_source=ig_twitter_share&igshid=jjk1qwe1hsqp …",control
user1225,bd979a270320,"Ahora que comienza el calor y provoca algo refrescante, recordamos esta sesión de #cervezas #artesanales!

#LimongiFotografia #LimongiFood #photographer  #foodphotography #bcngourmet   #bcnfood #foodbcn #gastronomia #ig_gastronomic_cat #fotografiagastronomica",control
user1226,4eea47a6d51f,"me dirán que soy bonita, que tengo bonito cuerpo, me dirán como apodos .FLACA. pero por dentro me siento un asco",anorexia
user1227,b1f80f9bf6ef,"Ejercicio terminado para volver a mudar la piel a mi serpiente favorita, esta tarde, en #LaCalisto.
#teatro #show #workout #routine  #constancy #gymtime #gymsesh #sport… https://www.instagram.com/p/BvRZz9QnsNz/?utm_source=ig_twitter_share&igshid=lxo4d3mh1prf …",control
user1228,9eb5853df251,"-Problemas con el desarrollo de las “fibras clavículares” de pectoral mayor?
-Trabajas pecho y te crecen los “deltoides” y el pectoral no? 
Inscripciones abiertas...
#explotaelpoderdetusmusculos #biomv1anicaencorto #mv1 #ader  #fisico... https://www.facebook.com/story.php?story_fbid=1881753221928649&id=601478603289457 …",control
user1229,40586eae8be3,Me gusta tener hambre pero odio tener antojo  #RexyBill ForEver,anorexia
user1230,1a22501d83a1,"#bajardepeso  Los hidratos de carbono por la noche no te hacen engordar, y la ciencia lo avala",control
user1231,cf10c9207a88,"@DontCallMeVale yo llore ayer de que no sabia que comer, estoy tomando agua pero   me esta doliendo la cabeza, que hago? :(",anorexia
user1232,243d252f7ca3,"hoy fui a la comida china y no comi mucho porque no tenia mucha hambre hasta raro se me hiso que no comiera como una ""#$+´-",anorexia
user1233,89405ae4d7bd,Dormir con el estomago vacio<3 = tener una linda mañana un poquito mas flaca  #ana  #proana,anorexia
user1234,cec647656751,"Ummmm si somos lo que comemos, ¡yo hoy estoy muy rica! Guiso marinero con bien de perejil fresco, y de guarnición... El queso canario que puse en aove, especias y hierbas ¿os acordáis?   #cocinaloquecomes #nutrimenu #menuorg",control
user1235,733370885ea6,"Día 2:  
Media Mañana:  y nueces.",control
user1236,39a5cd08de43,"El nuevo proyecto de #AltaCocinaSaludable de @albora_res en colaboración con el @CSIC y @sedcadietetica a través de los nuevos menús que lanza la próxima semana en los que sólo emplean alimentos naturales, sin aditivos químicos, colorantes ni conservantes es una pasada",control
user1237,29df49a34ecc,"Ni siquiera con supervisión. El concepto de dieta detox es erróneo, nuestro cuerpo se desintoxica solo  https://www.elcorreo.com/jantour/nutricion-dietas-detox-20190208110706-nt.html … #salud",control
user1238,8e66379d50d0,"Lomo con ceps y rovellons al brandy 
Y ahora a comer y a echar ocho horitas de trabajo y después fiesta hasta el martes, así dan gusto los viernes!! #midiversionenlacocina  #cocinaconsetas #bolets #ceps #rovellons #lomodecerdo #salsita",control
user1239,c227110fe33f,Y últimamente me siento toda una cerda,anorexia
user1240,2a6b4cc1bb8a,"Necesito volver a ser lo que era, incluso mejor... Para ello debo deshacerme de todo lo que llevo dentro de mi, lo voy a sacar todo",anorexia
user1241,89ab1392950e,"hoy comere bastante...
mañana empesara la gloria donde dejare de comer menos un poko menos asta llegar a nada...   -",anorexia
user1242,eafe99bd830d,"Arroz integral con verduras y anacardos.

Simplemente delicioso 

#vegan
#veggie

#comidasana https://www.instagram.com/p/BuMpioGFvPi/?utm_source=ig_twitter_share&igshid=rvat5q88bhp3 …",control
user1243,dc464c471fd4,"tarta de crema catalana. Es la tarta que le regale a mi niña para su 18 cumpleaños. 
Os dejo un video  en IGTV  para que lo veáis que buen se lo come.
Os dejo el enlace 
https://buff.ly/2NnDmj3 
#cumpleaños #felizdia  #felisin #18años  #realfooder #somosloquecomemos",control
user1244,1918fc1c6776,@schwanoma Una de sus piernas es mi torso.,anorexia
user1245,ac5ffff31729,"Adivinen quien no volverá a comer hoy hasta en unas 7 horas o más! Exacto yo! O al menos eso intentaré
#proana #thinspo",anorexia
user1246,9db080ed1e1d,"¡Es innegable que para tener un cuerpo y una mente sana hay que vivir de forma saludable! ...
.
#salud #saludable #fit  girl #gym #gymnutrition #gymlife #centrofitness… https://www.instagram.com/p/BvKHRw3Bfe_/?utm_source=ig_twitter_share&igshid=ddpqbsrymiyt …",control
user1247,ea072662833e,"Espinacas salteadas con ajitos, gambas, arroz y un poco de Roquefort   ing er #planificacion https://ift.tt/2PeKaQv",control
user1248,9d25285f5e59,"Mi chico y yo lo usamos mucho! @RaulSaberEstar. Probad a hcer sirope d cacao. Echadle un poco d agua, removed y voila! Se lo podéis echar a la leche y hcer cola cao fitn o mezclarlo cn un poco d harina d avena y queso fresco batido xa hcer petisui fitness  entre otros",control
user1249,e4b7aae9b9ef,"Café, cigarros & una báscula...
Es todo lo que quiero & ocupo ! 
 #BasculaNueva #LaMiaSeDescompuso #AyunitoBello",anorexia
user1250,40e9f4e28d94,"Cambios de hábitos. 
Vida sana. 
Actividad física. 
Mente sana. 
Personal  x  consultora de salud y entrenamiento. 
Muchas gracias !!!
#fitfam #fit  #protein #iifym #bodybuilding… https://www.instagram.com/p/BvZA30tB8jR/?utm_source=ig_twitter_share&igshid=ssmxv151hic …",control
user1251,acdd36de3b31,"#tip 004
El cuerpo necesita agua para quemar calorías. Si estás deshidratada (o), tu metabolismo se hace más lento.
 #thin",anorexia
user1252,f2c97057b1c8,No es consuelo pero aún tengo más de dos años para prepararme & lograrlo  #training  #Eignungstest #workout #Sport #Uni,control
user1253,dbde7b501a7a,"Espero que las famosas magdalenas sean  como mínimo, nada de azucares, ni harinas refinadas. Y hasta aquí mi aportación al tema del fin de semana en la capital.",control
user1254,f36e79e96ac7,"""y por qué siempre es mi espejito el que me devuelve las excusas..."" Testimonio #anorexia  http://ow.ly/FeR68",anorexia
user1255,0ccf0043491e,"les doy un consejo prueben las pastillas FUCUS. son lo mejor q conozco,te sacan el hambre completamente!!  #anorexic #anorexia",anorexia
user1256,718ad2b8c651,"Antes de comer toma uno o dos vasos de agua, eso ayuda a sentirte más llena a la hora de comer.",anorexia
user1257,cc4ed99d3085,No voy a llegar a 55kg hasta mi cumpleaños,anorexia
user1258,4b30b316235d,Un día nos vimos en el espejo y nos despertamos-nos asustamos- nos convertimos en algo que nunca quisimos ver.  #denuevo,anorexia
user1259,1a472206bf7a,Y cuando tenes brazos gordos. .. #putagorda   #fat https://www.instagram.com/p/-2iHIsnEz3/,anorexia
user1260,d3d824d68827,Dicen que cortarse es estupido. estupido es lastimar tanto a alguien emocionalmente que llega a sentir que necesita lastimarse,anorexia
user1261,4862197703,"Donde quedo el chico que era hace un año??
Ah ya sé, enterrado bajo la grasa que tengo en el cuerpo.
#RexyBill

#mindfuck",anorexia
user1262,b0b34145ef8b,Hoy me dijeron: antes estabas más llenita  porque la gente se empeña en llevarme a la anorexia o mejor bulimia no me quiero privar de las delicias de la vida! Hahaha,anorexia
user1263,88c4c998686e,"Pernil de Cerdo cocido junto a repollo en salsa de queso.

Instrucciones para la guarnición:

Repollo cortado en cuadritos y sofrito. Agregar crema de leche y reducir un poco. Agregar queso parmesano.

@MetodoGrez #keto #lchf #lowcarb",control
user1264,0a914b39d583,"El mejor día para comenzar a hacer ejercicio es hoy. Mañana puede convertirse en semanas, meses o años.
#9Round #Fit  #Power",control
user1265,a5f21ee88cfb,"La comida es arte, y el arte se hizo para ver no para comer #HappyMoments  #love http://instagram.com/p/mZNfAUofAN/",anorexia
user1266,5bf16a0e9c6f,"En vista del #frío que hace , hemos puesto la #olla en el fuego y nos ha salido una #fabada de escándalo  #madridrio  @RestOviedo",control
user1267,47f499eb7179,Algún día se supera todo esto?   #Anorexia #Bulimia,anorexia
user1268,17df3c21c2e4,"No podía más con el hambre y en vez de tomar agua, comí, pero bueno solo me queda hacer mucho ejercicio #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia
user1269,adfca36d37ed,"La mujer soñada. asi toda  con todo en su lugar.
Buenos días
Feliz #Viernes 
#22Mar 
Dale #Repost",control
user1270,7405e2c7ec9a,"@MariaIsabelolb unas cosas ahí de viejas bobas que quieres ser anorexicas, son tendencias  #thinspo unas bobas ahi",control
user1271,0f0366982662,30 de N día internacional de la lucha contra los trastornos alimenticios #anorexiaybulimia  ¡pide ayuda! http://www.acab.org/es/documentacion/recursos-sanitarios/asociaciones-espana …,control
user1272,a5b8df765a77,"Canela, afrodisíaca, saludable y adelgazante https://www.vivirbienesunplacer.com/todos/comida/canela-afrodisiaca-saludable-y-adelgazante/ … #salud #foodie #adelgazar #tips #post  #eatclean  #slim #diet",control
user1273,f2bbbdf08629,"Se puede vomitar en el colegio >.< pero es

Asqueroso",anorexia
user1274,278f5a970e1c,same pero no he cenado ni comido,anorexia
user1275,d72b50cde59d,"te bajarán 8Kilos en días, pero el ejercicio y una dieta te harán bien toda la vida! #DíaInternacionalContraTranstornosAlimenticios",anorexia
user1276,fcf5158b7764,"@nutri_rivers y @SinAzucarOrg, ha sido plegarme a vuestras recomendaciones y adelgazar 12kg en 45 días. Y aún hay gente que lo critica!",control
user1277,52b8f7f17a5b,Una diosa mas que otra. #pic #thin #thinspiration #motivation #thinsgap #thinspo #skinny #perfect #outfit,anorexia
user1278,1f628f45b118,"""@Malditaobesida1: Esto es tan perfecto .  #Thinspo """,anorexia
user1279,4cea2cf0f128,"Hoy domingo les propongo. Tacos dorados de huitlacoche  .
Comenta “receta ” y te envío la receta .
.
.
#huitlacoche #tacos #picodegallo #desayuno #domingo  https://ift.tt/2xYOaQV",control
user1280,6fb6699ddb38,Llegar todos los días un poco más lejos.  #Anorexia #Bulimia,anorexia
user1281,68e83b98a6cc,Las dominatrix de las tortillas @AntroPOPloga #nofilter,control
user1282,96ceaf2a80a6,¿A quién le interesa que existan cuerpos extremadamente delgados? #anorexia #dietas  http://bit.ly/2oY64N,anorexia
user1283,d3e7874313d9,Acabo de comerme dos Magnum con súper extra calorias para que las niñas  recapaciten su vida.,anorexia
user1284,c52977f85dbf,"Sábado 23 marzo 2019.
XIII Campeonato Boxeo Profesional.

Dr. Jhin Bermúdez, quien nos acompaña en cada uno de nuestros eventos.

#boxeo #deporte #entrenamiento #training  #boxing… https://www.instagram.com/p/BvXP1GWAb7T/?utm_source=ig_twitter_share&igshid=1ywxacgs36vf …",control
user1285,449c78cd4d59,Ganarás más siendo honesto: http://chulucanasgym.blogspot.com/2017/02/financiando-tu-carrera-deportiva-11.html?spref=tw … #auspicio #fisicoculturismo,control
user1286,ed5684de06f1,"Comí una taza grande de cereal con leche, quiero morir... #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia
user1287,14a64655c7c6,"¿por qué tengo que recuperarme, hacer dieta, por los excesos del verano? #dietas #belleza #anorexia #bulimia  http://ow.ly/BdMv4",anorexia
user1288,b75189871a04,"Tartar de atún y aguacate con soja y sésamo.
Cenita rica para hoy.

  #sano #instafood #alicantefood #pornfood #foodporn #foodiealc #comidasana #comida #foodie… https://www.instagram.com/p/Bn63gI-AG21/?utm_source=ig_twitter_share&igshid=tr9x2bts3b5h …",control
user1289,d60f1e890d93,"Imagínate vos en seis meses con mucho ejercicio y comiendo sano, podrías tener el cuerpo que deseas... Todo se puede con fuerza de voluntad #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia
user1290,609c958f608e,"Me esta dando algo en la panza, no tengo hambre, ojala así sea siempre y me quede bien parca Forever",anorexia
user1291,cfb7617e8476,Viernes de Piernas #legday  #gym #bodybuilding #workout #fitfam #gymlife #fit #squats #motivation #gains motivation #fitspo #girlswholift #training #muscle #abs #gymmotivation #legs #crossfit #fitlife #nopainnogain #instafit #trainhard #chestday #squat #strong,control
user1292,0138e8d74e57,"#FelizLunes príncipes!!
¿Un poquito de ejercicio para empezar la semana con energía? 
http://bit.ly/2Je6DyM 
#felizsemana  #revistagq #running",control
user1293,a2295a17462b,"CUANDO NO SE PUEDE, SE MODIFICA!!!
NO TE ESPERES PARA...
LLEVAR TU CUERPO AL LIMITE DE SU CAPACIDAD!!!!
#fit cross  #wellness #llevatucuerpoallimitedesucapacidad #sif… https://www.instagram.com/p/BvIMp6KlpY-/?utm_source=ig_twitter_share&igshid=75d5c9lnhupq …",control
user1294,3f240a96bc02,"Yo no podría tener un novio  por que o terminaríamos o lo engordaría hahahhaha, yo como a toda hora :( , aunque el helado de brownie con chocolate fudge y Arequipe no le hace daño a nadie verdad? Hahhahaha",control
user1295,452901eadf64,"Hoy os traigo una hamburguesas de brocoli y coliflor. Muy ricas y muy sanas. Aunque os parezca mentira, estas hamburguesas empachan mucho y llena muchísimo. #vegetariano #comidavegetriana #hamburguesasvegetarianas #comidafit   #tasty 
https://blog.tiendadeconservas.com/hamburguesas-de-brocoli-y-coliflor/ …",control
user1296,11b072c95228,Todos conocemos a alguien  que nos quiere hacer lo mismo...,control
user1297,025d4b79b354,"#bajardepeso  Patatas con bacalao, receta abundante y deliciosa",control
user1298,61f78034335b,Busquen el hashtag  en Instagram y ya no va a ser necesario que vuelvan a ver películas de terror en su vida.,control
user1299,0cb42164bba2,"""@Laura_2521: Quiero ser así de hermosa #Ana #Mia  """,anorexia
